Batch size: 512
Timestamp: 2025-09-01T20:00:25.611Z
Account: 0x063db350e4a19fb0cbb4edb7a6f546e28399b19c13eaa4fac304d0a6dbaeda62
Concurrency: 16
FeeToken: ETH  (maxFee buffer 30%)
tx_hash, status, block_number
0x22d78f0cca01330c8aadbfacb0b07ee4569595d17785835680df47b41848efe, ACCEPTED_ON_L2, 1830537
0x661b972b591655a3fcafb1bd2f984459df0b7991bf8f3e31e8f0104e91b7d4b, ACCEPTED_ON_L2, 1830537
0x183bdc84b04546da28e284a81c92e8f771344c33c2aa57333e28f3d0ecb6a7f, ACCEPTED_ON_L2, 1830538
0x3f6db79387ce8b5620c0316e1bf9d8c869deec380342ee0000849e6fbb0dd22, ACCEPTED_ON_L2, 1830538
0x4d3c1abab7b6903a901c6f4abed260c40e8a283c14867d4b51ef1123cccc46a, ACCEPTED_ON_L2, 1830538
0x2dc5006aece3b26e17219936f618788f6e1a6122bc6e4ec7c585246c6594fe8, ACCEPTED_ON_L2, 1830538
0x70afff090de33c7405b3109319b24ac301eac2a1d0447717c4793547605ce30, ACCEPTED_ON_L2, 1830538
0x7feddbc2e127fb87bbb10279f96d6b991e12b7f39fde24382f27d5f11dfc927, ACCEPTED_ON_L2, 1830539
0x5e56f8e3e4297d1c826f8877cdba322cb756e6a7f74701f43648319d5c32378, ACCEPTED_ON_L2, 1830539
0x5f634900db2f4b62da7a3be6e0d5e92fde09a0a9941f5fc296c2bd60154ad0c, ACCEPTED_ON_L2, 1830539
0x7e60fe38ab8d94d023485a7677b42fe66464e69b9cdf29f0396d0acabe7a240, ACCEPTED_ON_L2, 1830540
0x635f30a9951e4bfc52dbb09f8c451c4b823291c530c120fb04c9998a0e7e6aa, ACCEPTED_ON_L2, 1830541
0x11225fb1dfdab7b55852dfd4e9720e4a91b5f6a67887f70bae6f4a84cd53b1d, ACCEPTED_ON_L2, 1830541
0x1c04746f517620f829b7e328f3ea51c83dcac085ca1628c8889d56cb9be47e0, ACCEPTED_ON_L2, 1830541
0x64c3970635db86a51514119bf88e8c26735b5760c3bd2ccf672fa90d5b925a6, ACCEPTED_ON_L2, 1830541
0x78dfa19259f8632476365f86204319daf4d7aa5e42bf8569290738ed1fea5d3, ACCEPTED_ON_L2, 1830541
0x42a90012866ab2943ae18514815f12d7566a4191b8a090a1eb0c1beb9b61f7, ACCEPTED_ON_L2, 1830542
0x301d9d599da0c2957723279ba8a239615e5e295f86e6f142921771985d64070, ACCEPTED_ON_L2, 1830542
0x2d446c87b65aa07f474c14905c098c214fc154c93fbcb16b624f55d5fb526e, ACCEPTED_ON_L2, 1830542
0x29db2334e1a4a45f8096a14d8eb80acecf18f15799979c1909d54b7b5ddfdfd, ACCEPTED_ON_L2, 1830542
0x7781640e234708200ab0cbf796ec220047fd1c717dc8714ff3b2462318e850e, ACCEPTED_ON_L2, 1830542
0xe71766c3e294c23e3c7093414a9f59281e4643916f4332144ee2b888aacebf, ACCEPTED_ON_L2, 1830543
0x1a1e66e9fdbee9d797c993a26e3f4516dd43796ecd7495ecd89bbc865bef1a0, ACCEPTED_ON_L2, 1830543
0x71b470892bdd9bde14c7845fd9b04e23adddd6cdf61576fb531ed002a3ad1ff, ACCEPTED_ON_L2, 1830543
0x11f09e6fba1589cb8ce864aec7c4bf6e0e751908e5e36ac54d308f65a79f1b6, ACCEPTED_ON_L2, 1830543
0x4f99a51b22441ce6a23dc40c052b6d6c828c0d44e7fe1db53e88f5307fdd419, ACCEPTED_ON_L2, 1830543
0x5fb00b72ee615b879693dcb2c2b72df8453717ab73d5c5f799a3416a60b368a, ACCEPTED_ON_L2, 1830544
0x118e86b81b49db8f623d411d0521d6d456e1e6e2b866ea72bc35c6506d58c60, ACCEPTED_ON_L2, 1830544
0x241cc403a8bf4916ee7f3ff59059f9863eb3c2ac492eb74c643ebcfa8328bf6, ACCEPTED_ON_L2, 1830544
0x14c27b2544174e4f438faf5397f78d922d309952a4cd80257e43a7ceaa0fd30, ACCEPTED_ON_L2, 1830544
0x4ff32f88128e8f8dd6418ae3f3b1be665c8f9e0cd866b8b12b175b21a265bc6, ACCEPTED_ON_L2, 1830544
0x2e1f58eb35422a9d412e47b85bc0c07b83a16e81f0dded117e9b59ef0427cb2, ACCEPTED_ON_L2, 1830545
0x572717bf2fed2c48ca4de3d7763854bc9ddc537106f5046aa7dd626b8db88fe, ACCEPTED_ON_L2, 1830545
0x4be0dc291cf0163211c5ba703ac501a68f9f52de004540c9baaf686b8047c53, ACCEPTED_ON_L2, 1830545
0x41d3e4c801c9559705e9d6189ca41043091bad913ebcd5ea3de08de66d4de2c, ACCEPTED_ON_L2, 1830545
0x1ff75938ab3a5556a1d51337f6cc5f32863264ff9054d91408c3f7b04aed0b3, ACCEPTED_ON_L2, 1830545
0x6ce5d2983397788c3283d050f7b2fa4f21d013038e18b7e6cef8395142210ca, ACCEPTED_ON_L2, 1830546
0x38f073dc9179b997cf675edbe31c5ef30588b0205a55c275cafa86735d35a56, ACCEPTED_ON_L2, 1830546
0x79f7750f601ea6ed181c3c712fc0046f122fe7a877523cb3ef50590f86e3dfa, ACCEPTED_ON_L2, 1830546
0x2f3591fb3b8f50c06f89771a7bee6c8d26ed87af63fbb1a37ac5df8e8268d70, ACCEPTED_ON_L2, 1830546
0x7ad29fac959224de2e656b33a904d0759f56b0a59e8cbc0c574616b01b50a7c, ACCEPTED_ON_L2, 1830546
0x6dd664f8086ed143e84f1e582c442587f7b9b8d1e169f61440a18c9ad9cd32b, ACCEPTED_ON_L2, 1830546
0x13de5f65739a6a57bc7e16a269131c346bf3cd7008b2cdfb1525f6cfe8c0ea6, ACCEPTED_ON_L2, 1830547
0x67d2a9cdee238a4eb40792f7552ccf92af5ca9b79dd134289d07a09c95a9988, ACCEPTED_ON_L2, 1830547
0x736c4dfe0c739210f67f61f8e1a2e95722c6ed57c91949c3c4661d0c606852a, ACCEPTED_ON_L2, 1830547
0x72285d91adfc18dfdd630dde0f320c83791079426526c31708c4a3e12748e0d, ACCEPTED_ON_L2, 1830547
0x7805cd1edb10d80f627d39c17780ac7b90c62ed49704fe914e1bbea3ab0e701, ACCEPTED_ON_L2, 1830547
0x1e92d4c45672881e673fbe29ec46886d36cfea2c8ee966d5a9f75ffbe464698, ACCEPTED_ON_L2, 1830548
0x379d9a5a695dcbabae043c60912302f16cd9cf0a247220f4f9fe031db1f429b, ACCEPTED_ON_L2, 1830548
0x1999a376adedc9d918e690d137a248c77e0d125915507d00b818f559cc809c3, ACCEPTED_ON_L2, 1830548
0x5297c78b1c4c8cebe4b5b98ec7030ae420e2cd10e0ff06754b93ae516bc1199, ACCEPTED_ON_L2, 1830548
0x38028a3a82f3bb9a7f543b079f88c5b8e369beb7d1f634256e692a34e1e0e8e, ACCEPTED_ON_L2, 1830548
0x62131bce3ceaab352c1173b5a7137569b2f85d8cf6b742420cb5b27b9af68d3, ACCEPTED_ON_L2, 1830549
0x1e0d3783552f3bfe440ef1724e2b35fcf75c15e0dbe70028374b1a0cf913dd8, ACCEPTED_ON_L2, 1830549
0x1390541a4714ef7714369e78fe9cefc6bf77fae09e2426dd4619f2b3ba8fe11, ACCEPTED_ON_L2, 1830549
0x579062a5ff21cfe297a01510ef43c23be589d48e07ed92d397618eedc68bf31, ACCEPTED_ON_L2, 1830549
0x1aeefde6ebbdc1fa3d4bb11a27a03c5404df3f27a5aaa45d90cb81208ca0b99, ACCEPTED_ON_L2, 1830549
0x25a55cc518bdfce64b50b512a9f6802eaf772a7ef92e271e44da5389d5d422c, ACCEPTED_ON_L2, 1830550
0x4fb86077d9172f5cadc6ebb241e5feebd75d74a0debf517a828c4f867702e6, ACCEPTED_ON_L2, 1830550
0x39cbe3767ff37c2f92b74fd8f9afdbdaf13f7037e947eb5bd4f925a9b828886, ACCEPTED_ON_L2, 1830550
0x59bc19297132b5f7e1700c0349245373d9a1be814c2d40c22989819e64aa14d, ACCEPTED_ON_L2, 1830550
0x772cc3314abd7ce348628c53b6fa3f3d6c1563f70b0bfe3824efe8a4ae2dfb8, ACCEPTED_ON_L2, 1830550
0x31caf19a3cf98f18a3a52bc39beaec129bd89dc15bc56ea7f30837946999c9f, ACCEPTED_ON_L2, 1830551
0x534ea74ebb2ff61f24bd2d2f68dffda2771a449cccf8e05b33f01c70344788f, ACCEPTED_ON_L2, 1830551
0x243acefb936275d17e6413a75119cd90ddb96d72b946ae1f56ae4ffbc15c918, ACCEPTED_ON_L2, 1830551
0x38b5293ce933508142651730c3d1ca09f388301917890fcd18d81a9bdfbd7b6, ACCEPTED_ON_L2, 1830551
0x1b115abab26139ca8272b5993af20c0d5a9b58d8e6249549653ce1dd9d8afc2, ACCEPTED_ON_L2, 1830551
0x3a7f9eca79eccc5cee58dffd1a21ca824f110ae02b5b3dbe44552498e0778e8, ACCEPTED_ON_L2, 1830552
0x66b921e0f67afaa144f2587061f7d3849f56b4a739e79d859008c01c73418c7, ACCEPTED_ON_L2, 1830552
0x372f821e35f9ef4c637de181394aae78f1fea94ad74d860a0cfe4e92e2396c8, ACCEPTED_ON_L2, 1830552
0x7215ebbb3dc3c830f5c9471f2feb3290aa7e34790dcf2e875ab0a4fdc2af58, ACCEPTED_ON_L2, 1830552
0x34e055b6353fe9e15d46b368b242084bcedb9d3cd4a1f22dbfdf876881b14e2, ACCEPTED_ON_L2, 1830552
0x5fb40c79b2d0f6dcc5e551359f087a57be7666dd31ae75aa3953ad5a3fcce51, ACCEPTED_ON_L2, 1830553
0x72922ca32fa25df3cb9adba084e7e29ce8716b5ecc02715613884f00a6caed9, ACCEPTED_ON_L2, 1830553

Confermate: 512/512
Blocchi unici L2: 107, Intervallo: 110
  Blocco 1830444: 3 tx
  Blocco 1830445: 5 tx
  Blocco 1830446: 5 tx
  Blocco 1830447: 5 tx
  Blocco 1830448: 5 tx
  Blocco 1830449: 6 tx
  Blocco 1830450: 5 tx
  Blocco 1830451: 5 tx
  Blocco 1830452: 5 tx
  Blocco 1830453: 5 tx
  Blocco 1830454: 5 tx
  Blocco 1830455: 5 tx
  Blocco 1830456: 5 tx
  Blocco 1830457: 1 tx
  Blocco 1830458: 5 tx
  Blocco 1830459: 5 tx
  Blocco 1830460: 5 tx
  Blocco 1830461: 5 tx
  Blocco 1830462: 5 tx
  Blocco 1830463: 5 tx
  Blocco 1830464: 5 tx
  Blocco 1830465: 6 tx
  Blocco 1830466: 5 tx
  Blocco 1830467: 5 tx
  Blocco 1830468: 5 tx
  Blocco 1830469: 5 tx
  Blocco 1830470: 2 tx
  Blocco 1830472: 5 tx
  Blocco 1830473: 5 tx
  Blocco 1830474: 5 tx
  Blocco 1830475: 5 tx
  Blocco 1830476: 5 tx
  Blocco 1830477: 5 tx
  Blocco 1830478: 5 tx
  Blocco 1830479: 5 tx
  Blocco 1830480: 6 tx
  Blocco 1830481: 5 tx
  Blocco 1830482: 5 tx
  Blocco 1830483: 5 tx
  Blocco 1830484: 3 tx
  Blocco 1830485: 2 tx
  Blocco 1830486: 5 tx
  Blocco 1830487: 5 tx
  Blocco 1830488: 6 tx
  Blocco 1830489: 5 tx
  Blocco 1830490: 5 tx
  Blocco 1830491: 5 tx
  Blocco 1830492: 5 tx
  Blocco 1830493: 5 tx
  Blocco 1830494: 5 tx
  Blocco 1830495: 5 tx
  Blocco 1830496: 6 tx
  Blocco 1830497: 5 tx
  Blocco 1830499: 5 tx
  Blocco 1830500: 6 tx
  Blocco 1830501: 5 tx
  Blocco 1830502: 5 tx
  Blocco 1830503: 5 tx
  Blocco 1830504: 5 tx
  Blocco 1830505: 5 tx
  Blocco 1830506: 5 tx
  Blocco 1830507: 5 tx
  Blocco 1830508: 5 tx
  Blocco 1830509: 6 tx
  Blocco 1830510: 5 tx
  Blocco 1830511: 2 tx
  Blocco 1830512: 1 tx
  Blocco 1830513: 5 tx
  Blocco 1830514: 5 tx
  Blocco 1830515: 5 tx
  Blocco 1830516: 5 tx
  Blocco 1830517: 6 tx
  Blocco 1830518: 5 tx
  Blocco 1830519: 5 tx
  Blocco 1830520: 5 tx
  Blocco 1830521: 5 tx
  Blocco 1830522: 5 tx
  Blocco 1830523: 5 tx
  Blocco 1830524: 5 tx
  Blocco 1830525: 2 tx
  Blocco 1830527: 4 tx
  Blocco 1830528: 5 tx
  Blocco 1830529: 5 tx
  Blocco 1830530: 6 tx
  Blocco 1830531: 5 tx
  Blocco 1830532: 5 tx
  Blocco 1830533: 5 tx
  Blocco 1830534: 5 tx
  Blocco 1830535: 5 tx
  Blocco 1830536: 5 tx
  Blocco 1830537: 6 tx
  Blocco 1830538: 5 tx
  Blocco 1830539: 3 tx
  Blocco 1830540: 1 tx
  Blocco 1830541: 5 tx
  Blocco 1830542: 5 tx
  Blocco 1830543: 5 tx
  Blocco 1830544: 5 tx
  Blocco 1830545: 5 tx
  Blocco 1830546: 6 tx
  Blocco 1830547: 5 tx
  Blocco 1830548: 5 tx
  Blocco 1830549: 5 tx
  Blocco 1830550: 5 tx
  Blocco 1830551: 5 tx
  Blocco 1830552: 5 tx
  Blocco 1830553: 2 tx
Durata batch (s): 568.0

Blocco 1830444-1830475 in
L1 TXN Hash:
0xf40d2cf1ac1c260d995104337ac135b46516cde356746ffc4bd8c268e13b6904
L1 Block Number:
9113825

Blocco 1830476-1830512 in
L1 TXN:
0x6e09339c3a453591161235fee5feade51fd37eb99d1b97351a9c616cdb21a701
L1 Block Number:
9113874

Blocco 1830513-1830548 in
L1 TXN:
0xa7f8f4ab5f2180693703157df3dc63da59e73ba25d3b3f31a3829b8aa9711463
L1 Block Number:
9113924

Blocco 1830549-1830548 in
L1 TXN:
0x08623a74382f9147b4866c1a650ce373630fac933b968141875fcb427256ccf7
L1 Block Number:
9113974

01:13:36
22:02:47

01:23:36
22:06:12

01:33:36
22:09:17

01:43:36
22:11:17
